Thorneycroft Bermudan Ketch 95;https://www.boats24.com/sailboat/sailing-yacht/thorneycroft/451153/bermudan-ketch-95-mit-perkins-motor.html;950000;Yacht; Greece;WellMaintained
Delphia Yachts (PL) 40.3;https://www.boats24.com/sailboat/sailing-yacht/delphia-yachts/451129/40-3-mit-lombardini-motor.html;89000;Yacht; Spain;WellMaintained
Rimar RIMAR 41.3 S;https://www.boats24.com/sailboat/sailing-yacht/rimar/465504/rimar-41-3-s-mit-lombardini-motor.html;190000;Yacht; Italy;WellMaintained
J-Boats J122;https://www.boats24.com/sailboat/sailing-yacht/j-boats/451089/j-122-mit-volvo-motor.html;170000;Yacht; Spain;WellMaintained
C&C Yachts (USA) C und C 115;https://www.boats24.com/sailboat/sailing-yacht/cc-yachts/465484/c-und-c-115-mit-volvo-motor.html;159000;Yacht; France;WellMaintained
Fountaine Pajot Victoria 67;https://www.boats24.com/sailboat/sailing-yacht/fountaine-pajot/451135/victoria-67-mit-volvo-penta-motor.html;1420000;Yacht; Spain;WellMaintained
Astilleros Menorca (ES) BELLIURE 50;https://www.boats24.com/sailboat/sailing-yacht/astilleros-menorca/465505/belliure-50-mit-volvo-motor.html;195000;Yacht; Italy;WellMaintained
Comar (IT) COMET 303;https://www.boats24.com/sailboat/sailing-yacht/comar/465486/comet-303-mit-volvo-penta-motor.html;29000;Yacht; France;WellMaintained
Bestewind 50 Pilothouse;https://www.boats24.com/sailboat/sailing-yacht/bestewind/488093/50-pilothouse-mit-4jh4-hte-motor.html;699000;Yacht; Netherlands;WellMaintained
Hallberg-Rassy 62;https://www.boats24.com/sailboat/sailing-yacht/hallberg-rassy/451052/62-mit-volvo-penta-motor.html;685000;Yacht; Spain;WellMaintained
Lagoon 421;https://www.boats24.com/sailboat/catamaran/lagoon/456927/421-mit-yanmar-motor.html;275000;Catamaran; Portugal;WellMaintained
Najad (SE) 355;https://www.boats24.com/sailboat/sailing-yacht/najad/451028/355-mit-volvo-penta-motor.html;189000;Yacht; Portugal;WellMaintained
Wauquiez (FR) Pilot Saloon 43;https://www.boats24.com/sailboat/sailing-yacht/wauquiez/488095/pilot-saloon-43-mit-yanmar-motor.html;190000;Yacht; Portugal;WellMaintained
Abeking & Rasmussen (DE) Aluminium SY;https://www.boats24.com/sailboat/sailing-yacht/abeking-rasmussen/451054/aluminium-sy-mit-cummins-motor.html;Price On Request;Yacht; Spain;WellMaintained
Hanse Yachts 400e;https://www.boats24.com/sailboat/sailing-yacht/hanse-yachts/485849/400e-mit-yanmar-motor.html;115000;Yacht; Netherlands;WellMaintained
Bekebrede One Off;https://www.boats24.com/sailboat/sailing-yacht/bekebrede/451030/one-off-mit-perkins-motor.html;385000;Yacht; Portugal;WellMaintained
One Off Sailing Yacht;https://www.boats24.com/sailboat/sailing-yacht/one-off/453168/sailing-yacht-mit-perkins-63544-motor.html;189000;Yacht; Netherlands;WellMaintained
Dufour 460 Grand Large;https://www.boats24.com/sailboat/sailing-yacht/dufour/459395/460-grand-large.html;143200;Yacht; Spain;WellMaintained
Bestewind 50 Pilothouse;https://www.boats24.com/sailboat/sailing-yacht/bestewind/488093/50-pilothouse-mit-4jh4-hte-motor.html;699000;Yacht; Netherlands;WellMaintained
Hallberg-Rassy 62;https://www.boats24.com/sailboat/sailing-yacht/hallberg-rassy/451052/62-mit-volvo-penta-motor.html;685000;Yacht; Spain;WellMaintained
Lagoon 421;https://www.boats24.com/sailboat/catamaran/lagoon/456927/421-mit-yanmar-motor.html;275000;Catamaran; Portugal;WellMaintained
Najad (SE) 355;https://www.boats24.com/sailboat/sailing-yacht/najad/451028/355-mit-volvo-penta-motor.html;189000;Yacht; Portugal;WellMaintained
Wauquiez (FR) Pilot Saloon 43;https://www.boats24.com/sailboat/sailing-yacht/wauquiez/488095/pilot-saloon-43-mit-yanmar-motor.html;190000;Yacht; Portugal;WellMaintained
Abeking & Rasmussen (DE) Aluminium SY;https://www.boats24.com/sailboat/sailing-yacht/abeking-rasmussen/451054/aluminium-sy-mit-cummins-motor.html;Price On Request;Yacht; Spain;WellMaintained
Hanse Yachts 400e;https://www.boats24.com/sailboat/sailing-yacht/hanse-yachts/485849/400e-mit-yanmar-motor.html;115000;Yacht; Netherlands;WellMaintained
Bekebrede One Off;https://www.boats24.com/sailboat/sailing-yacht/bekebrede/451030/one-off-mit-perkins-motor.html;385000;Yacht; Portugal;WellMaintained
One Off Sailing Yacht;https://www.boats24.com/sailboat/sailing-yacht/one-off/453168/sailing-yacht-mit-perkins-63544-motor.html;189000;Yacht; Netherlands;WellMaintained
Dufour 460 Grand Large;https://www.boats24.com/sailboat/sailing-yacht/dufour/459395/460-grand-large.html;143200;Yacht; Spain;WellMaintained
Najad (SE) 355;https://www.boats24.com/sailboat/sailing-yacht/najad/451028/355-mit-volvo-penta-motor.html;189000;Yacht; Portugal;WellMaintained
Hanse Yachts Hanse 470 Epoxy;https://www.boats24.com/sailboat/sailing-yacht/hanse-yachts/493447/hanse-470-epoxy-mit-yanmar-motor.html;169000;Yacht; Spain;WellMaintained
Bavaria 46 Cruiser Foxi;https://www.boats24.com/sailboat/sailing-yacht/bavaria/493446/46-cruiser-foxi-mit-volvo-motor.html;124950;Yacht; Germany;WellMaintained
Jeanneau Sun Odyssey 409 Rocky;https://www.boats24.com/sailboat/sailing-yacht/jeanneau/493445/sun-odyssey-409-rocky-mit-yanmar-motor.html;150500;Yacht; Germany;WellMaintained
Jeanneau Sun Odyssey 379 Jupiter;https://www.boats24.com/sailboat/sailing-yacht/jeanneau/493444/sun-odyssey-379-jupiter-mit-yanmar-motor.html;137000;Yacht; Germany;WellMaintained
Compromis (NL) 909;https://www.boats24.com/sailboat/sailing-yacht/compromis/493443/909-mit-volvo-penta-md-11-d-motor.html;22600;Yacht; Germany;WellMaintained
Dehler DEHLER 46;https://www.boats24.com/sailboat/sailing-yacht/dehler/493384/dehler-46-mit-2015-motor.html;299000;Yacht; ;WellMaintained
Fountaine Pajot Antigua Maestro;https://www.boats24.com/sailboat/catamaran/fountaine-pajot/459296/antigua-maestro-mit-volvo-penta-d1-30-motor.html;128500;Catamaran; Italy;WellMaintained
Ta Chiao (TW) CT 48;https://www.boats24.com/sailboat/classic-boat/ta-chiao/459345/ct-48-mit-ford-lehman-motor.html;165000;Boat; Italy;WellMaintained
Formosa (TW) Formosa 47;https://www.boats24.com/sailboat/classic-boat/formosa/444171/formosa-47-mit-ford-lehman-motor.html;149000;Boat; Italy;WellMaintained
Hanse Yachts Hanse 342;https://www.boats24.com/sailboat/cabin-boat/hanse-yachts/310393/hanse-342-mit-yanmar-3ym30-motor.html;59000;Boat; Italy;WellMaintained
Jeanneau Jeanneau Sun Magic 44;https://www.boats24.com/sailboat/cruiser/jeanneau/329083/jeanneau-sun-magic-44-mit-yanmar-con-elica-gori-motor.html;59000;Cruiser; Italy;WellMaintained
Defender 27;https://www.boats24.com/sailboat/sailing-yacht/defender/485341/27.html;6900;Yacht; Netherlands;WellMaintained
Archambault A35 ARCHAMBAULT;https://www.boats24.com/sailboat/sailing-yacht/archambault/493413/a35-archambault-mit-nanni-motor.html;89000;Yacht; France;WellMaintained
Biga Yachten (DE) 26;https://www.boats24.com/sailboat/sailing-yacht/biga-yachten/493216/26-mit-volvo-md-20-10-motor.html;29900;Yacht; Germany;WellMaintained
Outremer (FR) 5X;https://www.boats24.com/sailboat/catamaran/outremer/476895/5x-mit-volvo-penta-motor.html;995000;Catamaran; France;WellMaintained
JMV Bermudian Sloop;https://www.boats24.com/sailboat/sailing-yacht/jmv/408518/bermudian-sloop-mit-cummins-motor.html;2200000;Yacht; Spain;LikeNew
Contessa (GB) 26;https://www.boats24.com/sailboat/sailing-yacht/contessa/491081/26-mit-1-x-yanmar-1gm10-motor.html;7531;Yacht; United Kingdom;WellMaintained
J-Boats J88 J-88 J88;https://www.boats24.com/sailboat/sailing-yacht/j-boats/491135/j-88-j-88-j88-mit-volvo-penta-d1-13-motor.html;136500;Yacht; Germany;WellMaintained
Super Scheldeschouw 10.50;https://www.boats24.com/sailboat/sailing-yacht/super-scheldeschouw/491060/10-50.html;19250;Yacht; Netherlands;WellMaintained
Westerdijk 9.50;https://www.boats24.com/sailboat/sailing-yacht/westerdijk/491057/9-50.html;37500;Yacht; Netherlands;WellMaintained
Maxi Yachts (SE) 1300;https://www.boats24.com/sailboat/sailing-yacht/maxi-yachts/489910/1300-mit-volvo-penta-motor.html;239000;Yacht; Germany;WellMaintained
Chantiers de l´Atlantique (FR) Amel 54;https://www.boats24.com/sailboat/cruiser/chantiers-de-latlantique/489925/amel-54-mit-volvo-penta-d3-110-motor.html;460000;Cruiser; Italy;WellMaintained
Westerdijk 9.40;https://www.boats24.com/sailboat/sailing-yacht/westerdijk/491058/9-40.html;24000;Yacht; Netherlands;WellMaintained
Najad (SE) 360;https://www.boats24.com/sailboat/sailing-yacht/najad/489918/360.html;83500;Yacht; Netherlands;WellMaintained
Super Scheldeschouw 10.50;https://www.boats24.com/sailboat/sailing-yacht/super-scheldeschouw/491060/10-50.html;19250;Yacht; Netherlands;WellMaintained
unbekannt One Off 30 UR Carbon Performance;https://www.boats24.com/sailboat/sailing-yacht/unbekannt/489977/one-off-30-ur-carbon-performance-mit-volvo-penta-2010-motor.html;65000;Yacht; Germany;WellMaintained
Feltz (DE) Skorpion III;https://www.boats24.com/sailboat/sailing-yacht/feltz/489978/skorpion-iii.html;149000;Yacht; Spain;WellMaintained
Guy Couach (FR) GUY COUACH 1600 V;https://www.boats24.com/sailboat/sailing-yacht/guy-couach/491054/guy-couach-1600-v-mit-ford-lehmann-motor.html;99000;Yacht; France;WellMaintained
Bavaria 55 Cruiser;https://www.boats24.com/sailboat/sailing-yacht/bavaria/479633/55-cruiser.html;160000;Yacht; Greece;WellMaintained
Seaquest Prima 38 One Design;https://www.boats24.com/sailboat/sailing-yacht/seaquest/479622/prima-38-one-design-mit-yanmar-3ym30-motor.html;89000;Yacht; Germany;WellMaintained
Banner (DK) 30;https://www.boats24.com/sailboat/sailing-yacht/banner/338461/30-mit-yamaha-motor.html;9950;Yacht; Netherlands;WellMaintained
Bavaria 55 Cruiser;https://www.boats24.com/sailboat/sailing-yacht/bavaria/479633/55-cruiser.html;160000;Yacht; Greece;WellMaintained
Willem Vos Schokker;https://www.boats24.com/sailboat/sailing-yacht/willem-vos/377262/schokker.html;Price On Request;Yacht; Netherlands;WellMaintained
Bavaria 51 Cruiser;https://www.boats24.com/sailboat/sailing-yacht/bavaria/479634/51-cruiser.html;180000;Yacht; Croatia;WellMaintained
Hanse Yachts 418;https://www.boats24.com/sailboat/sailing-yacht/hanse-yachts/481675/418-mit-yanmar-3jh40-40-hp-saildrive-2-blade-fixed-propeller-motor.html;134800;Yacht; Croatia;WellMaintained
ZEESCHOUW Platbodem;https://www.boats24.com/sailboat/sailing-yacht/zeeschouw/488046/platbodem.html;24900;Yacht; Netherlands;WellMaintained
Bavaria 50 Cruiser;https://www.boats24.com/sailboat/sailing-yacht/bavaria/479635/50-cruiser.html;140000;Yacht; Croatia;WellMaintained
Diamant 24od One Design;https://www.boats24.com/sailboat/sailing-yacht/diamant/483949/24od-one-design.html;21500;Yacht; Netherlands;WellMaintained
unbekannt Baltic 60;https://www.boats24.com/sailboat/sailing-yacht/unbekannt/488051/baltic-60-mit-yanmar-motor.html;615000;Yacht; Germany;WellMaintained
Willem Vos Schokker;https://www.boats24.com/sailboat/sailing-yacht/willem-vos/377262/schokker.html;Price On Request;Yacht; Netherlands;WellMaintained
Bavaria Bavaria 32 Cruiser -VERKAUFT-;https://www.boats24.com/sailboat/sailing-yacht/bavaria/476094/bavaria-32-cruiser-verkauft-mit-volvo-penta-d1-20-motor.html;61900;Yacht; Germany;WellMaintained
Nordborg (DK) 26 -VERKAUFT-;https://www.boats24.com/sailboat/sailing-yacht/nordborg/393873/26-verkauft-mit-yanmar-1gm10-motor.html;27500;Yacht; Germany;WellMaintained
Catana (FR) 70;https://www.boats24.com/sailboat/catamaran/catana/438375/70-mit-yanmar-motor.html;3000000;Catamaran; France;WellMaintained
Franchini Yachts FRANCHINI 63 L;https://www.boats24.com/sailboat/cabin-boat/franchini-yachts/438374/franchini-63-l-mit-yanmar-4lha-dtp-motor.html;1000000;Boat; Italy;WellMaintained
unbekannt Klasse;https://www.boats24.com/sailboat/other/unbekannt/445448/klasse.html;695;Other; Netherlands;WellMaintained
Zeilende Boerenpraam;https://www.boats24.com/sailboat/other/zeilende/420546/boerenpraam.html;23500;Other; Netherlands;WellMaintained
Wauquiez (FR) CENTURION 40;https://www.boats24.com/sailboat/cruiser/wauquiez/471143/centurion-40-mit-volvo-penta-2003-motor.html;120000;Cruiser; Italy;WellMaintained
Tango (PL) TANGO 30;https://www.boats24.com/sailboat/cabin-boat/tango/485815/tango-30-mit-yanmar-3ym20-motor.html;47000;Boat; Italy;WellMaintained
Wally Yachts (GB) 88.2 - Tiketitoo -;https://www.boats24.com/sailboat/sailing-yacht/wally-yachts/472982/88-2-tiketitoo-mit-cummins-motor.html;1100000;Yacht; Spain;WellMaintained
Cantiere del Pardo Grand Soleil 58;https://www.boats24.com/sailboat/other/cantiere-del-pardo/465342/grand-soleil-58-mit-volvo-penta-motor.html;740000;Other; Italy;WellMaintained
Cantiere Del Garda FALCONE 34;https://www.boats24.com/sailboat/sailing-yacht/cantiere-del-garda/403841/falcone-34-mit-1973-motor.html;25000;Yacht; ;WellMaintained
Zuanelli Z 40;https://www.boats24.com/sailboat/sailing-yacht/zuanelli/468598/z-40-mit-2004-motor.html;135000;Yacht; ;WellMaintained
Beneteau First 21.7;https://www.boats24.com/sailboat/sailing-yacht/beneteau/488032/first-21-7-mit-suzuki-motor.html;17500;Yacht; Portugal;WellMaintained
Serigi SOLARIS 72;https://www.boats24.com/sailboat/sailing-yacht/serigi/403843/solaris-72-mit-2001-motor.html;840000;Yacht; ;WellMaintained
Bavaria 300;https://www.boats24.com/sailboat/sailing-yacht/bavaria/488036/300-mit-1-x-volvo-penta-md2020-motor.html;19995;Yacht; Spain;WellMaintained
Lagoon 42;https://www.boats24.com/sailboat/catamaran/lagoon/483912/42-mit-yanmar-4jh57-motor.html;450000;Catamaran; Spain;WellMaintained
Beneteau First 18;https://www.boats24.com/sailboat/sailing-yacht/beneteau/485765/first-18-mit-spirit-motor.html;25000;Yacht; Portugal;WellMaintained
Bavaria Cruiser 46;https://www.boats24.com/sailboat/sailing-yacht/bavaria/488038/cruiser-46-mit-volvo-penta-d2-55-motor.html;173000;Yacht; Germany;WellMaintained
Jeanneau Sun Odyssey 44;https://www.boats24.com/sailboat/sailing-yacht/jeanneau/485766/sun-odyssey-44-mit-perkins-motor.html;59000;Yacht; Portugal;WellMaintained
Bavaria Cruiser 46;https://www.boats24.com/sailboat/sailing-yacht/bavaria/488038/cruiser-46-mit-volvo-penta-d2-55-motor.html;173000;Yacht; Germany;WellMaintained
Beneteau Oceanis 46;https://www.boats24.com/sailboat/sailing-yacht/beneteau/476090/oceanis-46-mit-1-x-yanmar-4jh4te-motor.html;149995;Yacht; Spain;WellMaintained
Jeanneau Sun Odyssey 44;https://www.boats24.com/sailboat/sailing-yacht/jeanneau/485766/sun-odyssey-44-mit-perkins-motor.html;59000;Yacht; Portugal;WellMaintained
Bavaria Bavaria 37;https://www.boats24.com/sailboat/cruiser/bavaria/459295/bavaria-37-mit-volvo-penta-md2030-motor.html;59900;Cruiser; Greece;WellMaintained
Bavaria 42;https://www.boats24.com/sailboat/sailing-yacht/bavaria/476079/42.html;53000;Yacht; Greece;WellMaintained
Hanse Yachts Hanse 575;https://www.boats24.com/sailboat/other/hanse-yachts/341104/hanse-575-mit-volvo-penta-d3-motor.html;440000;Other; Turkey;WellMaintained
Bavaria 50;https://www.boats24.com/sailboat/sailing-yacht/bavaria/476082/50.html;100000;Yacht; Italy;WellMaintained
Beneteau Oceanis 393;https://www.boats24.com/sailboat/sailing-yacht/beneteau/485733/oceanis-393.html;85000;Yacht; Italy;WellMaintained
Bavaria 51 Cruiser;https://www.boats24.com/sailboat/sailing-yacht/bavaria/476085/51-cruiser.html;120000;Yacht; Italy;WellMaintained
Beneteau Oceanis 46;https://www.boats24.com/sailboat/sailing-yacht/beneteau/485734/oceanis-46.html;85000;Yacht; Italy;WellMaintained
Bavaria Bavaria 37;https://www.boats24.com/sailboat/cruiser/bavaria/459295/bavaria-37-mit-volvo-penta-md2030-motor.html;59900;Cruiser; Greece;WellMaintained
Bavaria 42;https://www.boats24.com/sailboat/sailing-yacht/bavaria/476079/42.html;53000;Yacht; Greece;WellMaintained
Hanse Yachts Hanse 575;https://www.boats24.com/sailboat/other/hanse-yachts/341104/hanse-575-mit-volvo-penta-d3-motor.html;440000;Other; Turkey;WellMaintained
Bavaria 50;https://www.boats24.com/sailboat/sailing-yacht/bavaria/476082/50.html;100000;Yacht; Italy;WellMaintained
Beneteau Oceanis 393;https://www.boats24.com/sailboat/sailing-yacht/beneteau/485733/oceanis-393.html;85000;Yacht; Italy;WellMaintained
Hatecke (DE) Hatecke SY;https://www.boats24.com/sailboat/classic-boat/hatecke/325950/hatecke-sy-mit-volvo-penta-md2010-motor.html;12900;Boat; Germany;WellMaintained
KleinserieMangelsdorf 36 Waran;https://www.boats24.com/sailboat/sailing-yacht/kleinserie-mangelsdorf-36/488081/waran.html;6785;Yacht; Germany;WellMaintained
Elan Impression 434;https://www.boats24.com/sailboat/sailing-yacht/elan/485729/impression-434.html;88000;Yacht; Spain;WellMaintained
Catalina (USA) 375;https://www.boats24.com/sailboat/sailing-yacht/catalina/456785/375.html;142500;Yacht; Netherlands;WellMaintained
unbekannt Bol;https://www.boats24.com/sailboat/sailing-yacht/unbekannt/485828/bol.html;59500;Yacht; Netherlands;WellMaintained
Beneteau 50;https://www.boats24.com/sailboat/sailing-yacht/beneteau/481601/50-mit-d2-75-motor.html;131500;Yacht; Spain;WellMaintained
Standfast Yachts (NL) 66;https://www.boats24.com/sailboat/sailing-yacht/standfast-yachts/459253/66-mit-yanmar-motor.html;595000;Yacht; Spain;WellMaintained
Hanse Yachts 342;https://www.boats24.com/sailboat/sailing-yacht/hanse-yachts/451115/342-mit-yanmar-motor.html;51990;Yacht; Spain;WellMaintained
schokker 1600;https://www.boats24.com/sailboat/sailing-yacht/schokker/476056/1600-mit-yanmar-motor.html;199000;Yacht; Netherlands;WellMaintained
Koopmans 46;https://www.boats24.com/sailboat/sailing-yacht/koopmans/456772/46-mit-yanmar-motor.html;195000;Yacht; Netherlands;WellMaintained
Ocean Star 51.2;https://www.boats24.com/sailboat/sailing-yacht/ocean-star/465303/51-2-mit-yanmar-motor.html;195000;Yacht; Greece;WellMaintained
Idb Marine MALANGO 10.45;https://www.boats24.com/sailboat/sailing-yacht/idb-marine/466567/malango-10-45-mit-yanmar-motor.html;121000;Yacht; France;WellMaintained
Beneteau FIRST 305 ADMIRAL;https://www.boats24.com/sailboat/sailing-yacht/beneteau/465314/first-305-admiral-mit-volvo-motor.html;33000;Yacht; France;WellMaintained
unbekannt Bol;https://www.boats24.com/sailboat/sailing-yacht/unbekannt/485828/bol.html;59500;Yacht; Netherlands;WellMaintained
Jongert (NL) 16M;https://www.boats24.com/sailboat/sailing-yacht/jongert/483879/16m-mit-mercedes-motor.html;375000;Yacht; Netherlands;WellMaintained
Quorning (DK) Dragonfly 35 Ultimate;https://www.boats24.com/sailboat/catamaran/quorning/493395/dragonfly-35-ultimate-mit-volvo-penta-d1-30-motor.html;259000;Catamaran; Spain;WellMaintained
Bavaria Bavaria 36;https://www.boats24.com/sailboat/cruiser/bavaria/493381/bavaria-36-mit-volvo-penta-md2030-motor.html;59000;Cruiser; Greece;WellMaintained
Bavaria Bavaria 36;https://www.boats24.com/sailboat/cruiser/bavaria/493380/bavaria-36-mit-volvo-penta-d1-30-motor.html;68200;Cruiser; Greece;WellMaintained
Lagoon 440;https://www.boats24.com/sailboat/sailing-yacht/lagoon/493367/440.html;220000;Yacht; Croatia;WellMaintained
Quorning (DK) DRAGONFLY 1200;https://www.boats24.com/sailboat/sailing-yacht/quorning/493365/dragonfly-1200-mit-volvo-motor.html;220000;Yacht; Greece;WellMaintained
Eugene Cornu PLAN CORNU;https://www.boats24.com/sailboat/sailing-yacht/eugene-cornu/493363/plan-cornu-mit-yanmar-motor.html;21000;Yacht; France;WellMaintained
Beneteau OCEANIS 430;https://www.boats24.com/sailboat/sailing-yacht/beneteau/493362/oceanis-430-mit-beta-marine-motor.html;65000;Yacht; Spain;WellMaintained
Bavaria 47;https://www.boats24.com/sailboat/sailing-yacht/bavaria/452500/47-mit-volvo-motor.html;79000;Yacht; France;WellMaintained
Ta Chiao (TW) Scorpio 72;https://www.boats24.com/sailboat/sailing-yacht/ta-chiao/264666/scorpio-72-mit-perkins-motor.html;295000;Yacht; France;WellMaintained
Swallow Craft SCYLLA 36;https://www.boats24.com/sailboat/sailing-yacht/swallow-craft/34056/scylla-36-mit-volvo-motor.html;37500;Yacht; Greece;WellMaintained
Winga Marin Winga MS 25 mit Achterkabine;https://www.boats24.com/sailboat/motor-sailer/winga-marin/493353/winga-m-s-25-mit-achterkabine-mit-volvo-penta-md-11-motor.html;12800;Sailer; Germany;WellMaintained
Lagoon 560;https://www.boats24.com/sailboat/other/lagoon/455326/560.html;699500;Other; Croatia;WellMaintained
Lemsteraak (NL) Van Rijnsoever De Boer;https://www.boats24.com/sailboat/other/lemsteraak/445360/van-rijnsoever-de-boer.html;98000;Other; Netherlands;WellMaintained
St. Francis Marine 48;https://www.boats24.com/sailboat/other/st-francis-marine/489783/48.html;470000;Other; Spain;WellMaintained
F & F-Boats 35S;https://www.boats24.com/sailboat/sailing-yacht/f-f-boats/493349/35s.html;55000;Yacht; Netherlands;WellMaintained
Boeier Boeier;https://www.boats24.com/sailboat/sailing-yacht/boeier/493350/boeier.html;65000;Yacht; Netherlands;WellMaintained
Comet 850;https://www.boats24.com/sailboat/sailing-yacht/comet/491042/850.html;4000;Yacht; Belgium;WellMaintained
unbekannt DIVA 40;https://www.boats24.com/sailboat/sailing-yacht/unbekannt/491019/diva-40-mit-volvo-motor.html;89000;Yacht; Italy;WellMaintained
Comar (IT) Comet 41S;https://www.boats24.com/sailboat/sailing-yacht/comar/489828/comet-41s-mit-lombardini-motor.html;122000;Yacht; Portugal;WellMaintained
Bavaria 50;https://www.boats24.com/sailboat/sailing-yacht/bavaria/491029/50.html;80000;Yacht; Croatia;WellMaintained
Artekno (FI) Guyline 95;https://www.boats24.com/sailboat/sailing-yacht/artekno/489897/guyline-95-mit-volvo-penta-motor.html;22500;Yacht; Germany;WellMaintained
unbekannt DIVA 40;https://www.boats24.com/sailboat/sailing-yacht/unbekannt/491019/diva-40-mit-volvo-motor.html;89000;Yacht; Italy;WellMaintained
Comar (IT) Comet 41S;https://www.boats24.com/sailboat/sailing-yacht/comar/489828/comet-41s-mit-lombardini-motor.html;122000;Yacht; Portugal;WellMaintained
Bavaria 50;https://www.boats24.com/sailboat/sailing-yacht/bavaria/491029/50.html;80000;Yacht; Croatia;WellMaintained
Hallberg-Rassy Hallberg-Rassy 40;https://www.boats24.com/sailboat/sailing-yacht/hallberg-rassy/481571/hallberg-rassy-40-mit-volvo-penta-d2-55-motor.html;295000;Yacht; Netherlands;WellMaintained
Dufour DUFOUR 44 PERFORMANCE;https://www.boats24.com/sailboat/sailing-yacht/dufour/489816/dufour-44-performance-mit-volvo-penta-motor.html;90000;Yacht; Italy;WellMaintained
Finngulf (FI) Finngulf 36;https://www.boats24.com/sailboat/sailing-yacht/finngulf/462176/finngulf-36-mit-volvo-penta-md-2030-motor.html;69000;Yacht; Germany;WellMaintained
Jeanneau SUN ODYSSEY 54 DS;https://www.boats24.com/sailboat/cabin-boat/jeanneau/413041/sun-odyssey-54-ds-mit-yanmar-motor.html;229000;Boat; Italy;WellMaintained
Maxi Yachts (SE) Maxi 80 Race -VERKAUFT-;https://www.boats24.com/sailboat/sailing-yacht/maxi-yachts/445124/maxi-80-race-verkauft-mit-yamaha-5-motor.html;7900;Yacht; Germany;WellMaintained
Elan Impression 344 -VERKAUFT-;https://www.boats24.com/sailboat/sailing-yacht/elan/479533/impression-344-verkauft-mit-volvo-penta-d1-30-motor.html;69000;Yacht; France;WellMaintained
Beneteau First 42S7;https://www.boats24.com/sailboat/sailing-yacht/beneteau/422921/first-42s7-mit-1-x-volvo-d2-50f-motor.html;59995;Yacht; Spain;WellMaintained
Jeanneau 53;https://www.boats24.com/sailboat/cruiser/jeanneau/485695/53-mit-yanmar-4jh4-hte-motor.html;280000;Cruiser; Italy;WellMaintained
Maxi Yachts (SE) Maxi 80 Race -VERKAUFT-;https://www.boats24.com/sailboat/sailing-yacht/maxi-yachts/445124/maxi-80-race-verkauft-mit-yamaha-5-motor.html;7900;Yacht; Germany;WellMaintained
Elan Impression 344 -VERKAUFT-;https://www.boats24.com/sailboat/sailing-yacht/elan/479533/impression-344-verkauft-mit-volvo-penta-d1-30-motor.html;69000;Yacht; France;WellMaintained
Dragonfly (DK) 800 Swing Wing;https://www.boats24.com/sailboat/sailing-yacht/dragonfly/485687/800-swing-wing-mit-1-x-evinrude-3je-2-b6rx41n-motor.html;38814;Yacht; United Kingdom;WellMaintained
Beneteau OCEANIS 350;https://www.boats24.com/sailboat/sailing-yacht/beneteau/474242/oceanis-350-mit-beta-marine-idw3113-motor.html;36000;Yacht; Spain;WellMaintained
Winner (GB) 9.50 -VERKAUFT-;https://www.boats24.com/sailboat/sailing-yacht/winner/445125/9-50-verkauft-mit-yanmar-2gm-20-motor.html;47900;Yacht; Germany;WellMaintained
Motiva (IT) 42 Deck Saloon;https://www.boats24.com/sailboat/sailing-yacht/motiva/485688/42-deck-saloon-mit-1-x-ford-lehman-120-motor.html;138458;Yacht; United Kingdom;WellMaintained
Nautors Swan (FI) 65 Sparkmans und Stevens;https://www.boats24.com/sailboat/sailing-yacht/nautors-swan/472938/65-sparkmans-und-stevens-mit-volvo-penta-tamd-41-motor.html;345000;Yacht; Italy;WellMaintained
Beneteau OCEANIS 50;https://www.boats24.com/sailboat/cruiser/beneteau/474241/oceanis-50-mit-yanmar-4jh4-hte-motor.html;179500;Cruiser; Spain;WellMaintained
Beneteau First 42S7;https://www.boats24.com/sailboat/sailing-yacht/beneteau/422921/first-42s7-mit-1-x-volvo-d2-50f-motor.html;59995;Yacht; Spain;WellMaintained
Bavaria Bavaria 49;https://www.boats24.com/sailboat/cruiser/bavaria/431144/bavaria-49-mit-volvo-penta-motor.html;74900;Cruiser; Greece;WellMaintained
Jeanneau SUN ODYSSEY 45 DS;https://www.boats24.com/sailboat/cruiser/jeanneau/483841/sun-odyssey-45-ds-mit-yanmar-motor.html;155000;Cruiser; Greece;WellMaintained
Eigenbau Moderner Klassiker;https://www.boats24.com/sailboat/classic-boat/eigenbau/325882/moderner-klassiker-mit-yanmar-3ym20-motor.html;24900;Boat; Germany;WellMaintained
Lagoon Lagoon 380 S2 Premiun;https://www.boats24.com/sailboat/catamaran/lagoon/487895/lagoon-380-s2-premiun-mit-yanmar-3ym30-motor.html;199000;Catamaran; Spain;WellMaintained
Cantiere del Pardo Grand Soleil 45;https://www.boats24.com/sailboat/cruiser/cantiere-del-pardo/485680/grand-soleil-45-mit-yanmar-motor.html;155000;Cruiser; Italy;WellMaintained
Dehler 36;https://www.boats24.com/sailboat/sailing-yacht/dehler/487894/36-mit-yanmar-motor.html;53000;Yacht; Italy;WellMaintained
Hallberg-Rassy 42;https://www.boats24.com/sailboat/cruiser/hallberg-rassy/445334/42-mit-volvo-penta-tmd-31-a-motor.html;95000;Cruiser; Italy;WellMaintained
